barber_pole_exact,checkerboard_exact,config_sha256,duration_seconds,effort,exit_code,finished_at,has_response,horizontal_disagreement,job_id,leading_indent_rows,line_count,model,narrow_conventional_only,no_prose_or_fences,opening_exactly_one_heart,opening_family,opening_glyph,periodic_fit,periodic_period,periodic_slope,provider,sample_index,started_at,timed_out,vertical_disagreement,wall_begins_next_line,wall_distinct_families,wall_distinct_glyphs,wall_dominant_family,wall_dominant_glyph,wall_family_entropy_bits,wall_glyph_entropy_bits,wall_matches_opening_fraction,wall_max_columns,wall_median_columns,wall_min_columns,wall_occupancy,wall_only_hearts_and_linebreaks,wall_parseable,wall_rectangular,wall_rows,wall_total_hearts
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.457,medium,0,2026-09-15T23:53:35.669842+00:00,True,0,codex-gpt-6-astra-medium-007,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,7,2026-09-15T23:53:27.213243+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,15.078,max,0,2026-09-15T23:53:36.123855+00:00,True,0,codex-gpt-6-astra-max-039,0,6,gpt-6-astra,True,True,True,red,❤️,,,,codex,39,2026-09-15T23:53:21.045836+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.788,xhigh,0,2026-09-15T23:53:38.148755+00:00,True,0,codex-gpt-6-astra-xhigh-003,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,3,2026-09-15T23:53:28.360806+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,10.608,medium,0,2026-09-15T23:53:39.468767+00:00,True,0,codex-gpt-6-astra-medium-019,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,19,2026-09-15T23:53:28.860737+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,1,10
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.95,high,0,2026-09-15T23:53:39.994533+00:00,True,0,codex-gpt-6-astra-high-030,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,30,2026-09-15T23:53:31.044772+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.227,xhigh,0,2026-09-15T23:53:44.215956+00:00,True,0,codex-gpt-6-astra-xhigh-011,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,11,2026-09-15T23:53:34.988968+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.309,medium,0,2026-09-15T23:53:46.777583+00:00,True,0,codex-gpt-6-astra-medium-012,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,12,2026-09-15T23:53:39.468808+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,20,20,20,1.0,True,True,True,1,20
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,12.293,high,0,2026-09-15T23:53:47.962679+00:00,True,0,codex-gpt-6-astra-high-005,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,5,2026-09-15T23:53:35.669883+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,3,24
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.475,medium,0,2026-09-15T23:53:50.690857+00:00,True,0,codex-gpt-6-astra-medium-035,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,35,2026-09-15T23:53:44.215998+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,13.743,max,0,2026-09-15T23:53:51.891643+00:00,True,0,codex-gpt-6-astra-max-018,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,18,2026-09-15T23:53:38.148793+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,12.18,ultra,0,2026-09-15T23:53:52.174590+00:00,True,0,codex-gpt-6-astra-ultra-002,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,2,2026-09-15T23:53:39.994580+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,5,5,5,1.0,True,True,True,3,15
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,19.521,xhigh,0,2026-09-15T23:53:55.644668+00:00,True,0,codex-gpt-6-astra-xhigh-006,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,6,2026-09-15T23:53:36.123897+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.291,high,0,2026-09-15T23:53:57.982212+00:00,True,0,codex-gpt-6-astra-high-043,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,43,2026-09-15T23:53:50.690896+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,10.233,ultra,0,2026-09-15T23:53:58.195579+00:00,True,0,codex-gpt-6-astra-ultra-004,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,4,2026-09-15T23:53:47.962718+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.85,high,0,2026-09-15T23:54:00.024334+00:00,True,0,codex-gpt-6-astra-high-029,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,29,2026-09-15T23:53:52.174630+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,1,10
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,10.207,low,0,2026-09-15T23:54:02.098998+00:00,True,0,codex-gpt-6-astra-low-007,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,7,2026-09-15T23:53:51.891683+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.742,medium,0,2026-09-15T23:54:03.723844+00:00,True,0,codex-gpt-6-astra-medium-029,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,29,2026-09-15T23:53:57.982252+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,1,10
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.683,medium,0,2026-09-15T23:54:03.878252+00:00,True,0,codex-gpt-6-astra-medium-009,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,9,2026-09-15T23:53:58.195618+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,1,10
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.901,medium,0,2026-09-15T23:54:05.545606+00:00,True,0,codex-gpt-6-astra-medium-050,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,50,2026-09-15T23:53:55.644712+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.188,low,0,2026-09-15T23:54:06.212850+00:00,True,0,codex-gpt-6-astra-low-032,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,32,2026-09-15T23:54:00.024376+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,19.769,max,0,2026-09-15T23:54:06.546986+00:00,True,0,codex-gpt-6-astra-max-034,0,2,gpt-6-astra,True,False,False,red,❤️,,,,codex,34,2026-09-15T23:53:46.777625+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,20,20,20,1.0,False,True,True,1,20
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.897,low,0,2026-09-15T23:54:08.995949+00:00,True,0,codex-gpt-6-astra-low-021,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,21,2026-09-15T23:54:02.099081+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.264,medium,0,2026-09-15T23:54:11.476754+00:00,True,0,codex-gpt-6-astra-medium-017,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,17,2026-09-15T23:54:06.212893+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,20,20,20,1.0,True,True,True,1,20
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.264,medium,0,2026-09-15T23:54:11.987990+00:00,True,0,codex-gpt-6-astra-medium-032,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,32,2026-09-15T23:54:03.723888+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.098,max,0,2026-09-15T23:54:14.976016+00:00,True,0,codex-gpt-6-astra-max-030,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,30,2026-09-15T23:54:03.878293+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.109,ultra,0,2026-09-15T23:54:16.654521+00:00,True,0,codex-gpt-6-astra-ultra-037,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,37,2026-09-15T23:54:05.545651+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,11.345,xhigh,0,2026-09-15T23:54:17.891822+00:00,True,0,codex-gpt-6-astra-xhigh-001,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,1,2026-09-15T23:54:06.547030+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,20,20,20,1.0,True,True,True,1,20
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.203,medium,0,2026-09-15T23:54:20.179304+00:00,True,0,codex-gpt-6-astra-medium-003,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,3,2026-09-15T23:54:14.976056+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,1,10
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.314,xhigh,0,2026-09-15T23:54:21.301869+00:00,True,0,codex-gpt-6-astra-xhigh-021,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,21,2026-09-15T23:54:11.988028+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,3,24
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,10.474,low,0,2026-09-15T23:54:21.950340+00:00,True,0,codex-gpt-6-astra-low-009,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,9,2026-09-15T23:54:11.476793+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,13.322,max,0,2026-09-15T23:54:22.318224+00:00,True,0,codex-gpt-6-astra-max-007,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,7,2026-09-15T23:54:08.996005+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.763,medium,0,2026-09-15T23:54:22.654462+00:00,True,0,codex-gpt-6-astra-medium-004,0,2,gpt-6-astra,True,True,True,red,❤️,,,,codex,4,2026-09-15T23:54:17.891862+00:00,False,,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,1,10
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.734,high,0,2026-09-15T23:54:25.388272+00:00,True,0,codex-gpt-6-astra-high-006,0,4,gpt-6-astra,True,True,True,red,❤️,,,,codex,6,2026-09-15T23:54:16.654576+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8,8,1.0,True,True,True,3,24
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.534,ultra,0,2026-09-15T23:54:28.712860+00:00,True,0,codex-gpt-6-astra-ultra-046,0,5,gpt-6-astra,True,True,True,red,❤️,,,,codex,46,2026-09-15T23:54:20.179343+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.851,high,0,2026-09-15T23:47:21.153796+00:00,True,0,claude-claude-opus-5-high-030,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,30,2026-09-15T23:47:16.303296+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.978,medium,0,2026-09-15T23:47:21.279766+00:00,True,0,claude-claude-opus-5-medium-048,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,48,2026-09-15T23:47:16.302010+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.49,xhigh,0,2026-09-15T23:47:23.791673+00:00,True,0,claude-claude-opus-5-xhigh-004,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,4,2026-09-15T23:47:16.301822+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.622,medium,0,2026-09-15T23:47:23.923167+00:00,True,0,claude-claude-opus-5-medium-039,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,39,2026-09-15T23:47:16.301409+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.645,low,0,2026-09-15T23:47:23.947060+00:00,True,0,claude-claude-opus-5-low-044,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,44,2026-09-15T23:47:16.301610+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.445,max,0,2026-09-15T23:47:25.724895+00:00,True,0,claude-claude-opus-5-max-002,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,2,2026-09-15T23:47:21.279818+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,9.769,medium,0,2026-09-15T23:47:26.072248+00:00,True,0,claude-claude-opus-5-medium-038,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,38,2026-09-15T23:47:16.303600+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,8,8.0,8,1.0,True,True,True,4,32
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.846,low,0,2026-09-15T23:47:27.000326+00:00,True,0,claude-claude-opus-5-low-020,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,20,2026-09-15T23:47:21.153848+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.703,max,0,2026-09-15T23:47:29.650532+00:00,True,0,claude-claude-opus-5-max-039,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,39,2026-09-15T23:47:23.947109+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.13,max,0,2026-09-15T23:47:29.921910+00:00,True,0,claude-claude-opus-5-max-008,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,8,2026-09-15T23:47:23.791718+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.213,xhigh,0,2026-09-15T23:47:31.136283+00:00,True,0,claude-claude-opus-5-xhigh-042,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,42,2026-09-15T23:47:23.923214+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.722,high,0,2026-09-15T23:47:31.447241+00:00,True,0,claude-claude-opus-5-high-025,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,25,2026-09-15T23:47:25.724938+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.53,high,0,2026-09-15T23:47:31.602107+00:00,True,0,claude-claude-opus-5-high-019,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,19,2026-09-15T23:47:26.072291+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.674,high,0,2026-09-15T23:47:31.674022+00:00,True,0,claude-claude-opus-5-high-024,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,24,2026-09-15T23:47:27.000370+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.301,max,0,2026-09-15T23:47:35.223389+00:00,True,0,claude-claude-opus-5-max-038,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,38,2026-09-15T23:47:29.921959+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.733,high,0,2026-09-15T23:47:35.869710+00:00,True,0,claude-claude-opus-5-high-050,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,50,2026-09-15T23:47:31.136324+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.863,high,0,2026-09-15T23:47:37.513487+00:00,True,0,claude-claude-opus-5-high-013,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,13,2026-09-15T23:47:29.650575+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,7.219,high,0,2026-09-15T23:47:38.892892+00:00,True,0,claude-claude-opus-5-high-021,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,21,2026-09-15T23:47:31.674112+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.005,low,0,2026-09-15T23:47:39.452528+00:00,True,0,claude-claude-opus-5-low-009,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,9,2026-09-15T23:47:31.447288+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.01,medium,0,2026-09-15T23:47:39.612054+00:00,True,0,claude-claude-opus-5-medium-014,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,14,2026-09-15T23:47:31.602160+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.519,xhigh,0,2026-09-15T23:47:40.742548+00:00,True,0,claude-claude-opus-5-xhigh-001,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,1,2026-09-15T23:47:35.223447+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.207,xhigh,0,2026-09-15T23:47:42.077111+00:00,True,0,claude-claude-opus-5-xhigh-027,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,27,2026-09-15T23:47:35.869756+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,5.191,xhigh,0,2026-09-15T23:47:44.643074+00:00,True,0,claude-claude-opus-5-xhigh-016,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,16,2026-09-15T23:47:39.452574+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.271,xhigh,0,2026-09-15T23:47:45.163462+00:00,True,0,claude-claude-opus-5-xhigh-009,0,6,claude-opus-5,True,True,True,red,❤️,,,,claude,9,2026-09-15T23:47:38.892945+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.656,xhigh,0,2026-09-15T23:47:45.398896+00:00,True,0,claude-claude-opus-5-xhigh-026,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,26,2026-09-15T23:47:40.742602+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.744,xhigh,0,2026-09-15T23:47:45.820994+00:00,True,0,claude-claude-opus-5-xhigh-023,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,23,2026-09-15T23:47:42.077162+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,8.372,medium,0,2026-09-15T23:47:45.885939+00:00,True,0,claude-claude-opus-5-medium-041,0,7,claude-opus-5,True,True,True,red,❤️,,,,claude,41,2026-09-15T23:47:37.513527+00:00,False,0,False,1,1,red,❤️,-0.0,-0.0,1.0,10,10,10,1.0,True,True,True,5,50
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,6.525,high,0,2026-09-15T23:47:46.137207+00:00,True,0,claude-claude-opus-5-high-033,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,33,2026-09-15T23:47:39.612101+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,3.895,max,0,2026-09-15T23:47:49.058125+00:00,True,0,claude-claude-opus-5-max-033,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,33,2026-09-15T23:47:45.163511+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.951,high,0,2026-09-15T23:47:49.594609+00:00,True,0,claude-claude-opus-5-high-034,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,34,2026-09-15T23:47:44.643124+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.926,xhigh,0,2026-09-15T23:47:50.325014+00:00,True,0,claude-claude-opus-5-xhigh-010,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,10,2026-09-15T23:47:45.398949+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,12,12.0,12,1.0,True,True,True,4,48
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.548,xhigh,0,2026-09-15T23:47:50.368840+00:00,True,0,claude-claude-opus-5-xhigh-012,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,12,2026-09-15T23:47:45.821041+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
False,False,d08a2fb35ece3b8b1753bf65a899bd10997c2cd3074731921d73fb7e8de4eb59,4.396,high,0,2026-09-15T23:47:50.533439+00:00,True,0,claude-claude-opus-5-high-018,0,5,claude-opus-5,True,True,True,red,❤️,,,,claude,18,2026-09-15T23:47:46.137252+00:00,False,0,True,1,1,red,❤️,-0.0,-0.0,1.0,10,10.0,10,1.0,True,True,True,4,40
